공장명,브랜드,모델명,모델 구분,트림명,차량구분,연료구분,차량형태,전장,전폭,전고,CO2배출량,배기량,공차중량,연비,부품명,재고량,생산상태,차종,차종트림
앨라배마공장,제네시스,G80,ELECTRIFIED,EV,중형,전기,세단,5135,1925,1480,166,0,0,4,배터리,275,생산중,G80 EV,G80 EV
인도공장,제네시스,G80,ELECTRIFIED,EV,중형,전기,세단,5135,1925,1480,166,0,0,4,에어컨 컴프레서,163,생산중,G80 EV,G80 EV
브라질공장,제네시스,G80,ELECTRIFIED,EV,중형,전기,세단,5135,1925,1480,166,0,0,4,인포테인먼트,291,생산중,G80 EV,G80 EV
인도공장,제네시스,G80,ELECTRIFIED,EV,중형,전기,세단,5135,1925,1480,166,0,0,4,타이어,56,생산중,G80 EV,G80 EV
앨라배마공장,제네시스,G80,ELECTRIFIED,EV,중형,전기,세단,5135,1925,1480,166,0,0,4,헤드램프,202,생산중,G80 EV,G80 EV
튀르키예공장,제네시스,G80,ELECTRIFIED,EV,중형,전기,세단,5135,1925,1480,166,0,0,4,ABS 모듈,84,생산중,G80 EV,G80 EV
아산공장,제네시스,GV60,GV60,기본,소형,전기,SUV,4545,1890,1580,0,0,2020,5,모터,279,생산중,GV60 기본,GV60 기본
전주공장,제네시스,GV60,GV60,기본,소형,전기,SUV,4545,1890,1580,0,0,2020,5,변속기,148,생산중,GV60 기본,GV60 기본
튀르키예공장,제네시스,GV60,GV60,기본,소형,전기,SUV,4545,1890,1580,0,0,2020,5,인포테인먼트,102,생산중,GV60 기본,GV60 기본
전주공장,제네시스,GV60,GV60,기본,소형,전기,SUV,4545,1890,1580,0,0,2020,5,타이어,124,생산중,GV60 기본,GV60 기본
튀르키예공장,제네시스,GV60,GV60,기본,소형,전기,SUV,4545,1890,1580,0,0,2020,5,헤드램프,287,생산중,GV60 기본,GV60 기본
전주공장,제네시스,GV60,GV60,기본,소형,전기,SUV,4545,1890,1580,0,0,2020,5,배터리,208,생산중,GV60 기본,GV60 기본
인도공장,제네시스,GV60,GV60,기본,소형,전기,SUV,4545,1890,1580,0,0,2020,5,에어컨 컴프레서,186,생산중,GV60 기본,GV60 기본
전주공장,제네시스,GV60,GV60,기본,소형,전기,SUV,4545,1890,1580,0,0,2020,5,인포테인먼트,187,생산중,GV60 기본,GV60 기본
아산공장,제네시스,GV60,GV60,기본,소형,전기,SUV,4545,1890,1580,0,0,2020,5,타이어,107,생산중,GV60 기본,GV60 기본
인도공장,제네시스,GV60,GV60,기본,소형,전기,SUV,4545,1890,1580,0,0,2020,5,헤드램프,136,생산중,GV60 기본,GV60 기본
앨라배마공장,제네시스,GV60,GV60,기본,소형,전기,SUV,4545,1890,1580,0,0,2020,5,ABS 모듈,139,생산중,GV60 기본,GV60 기본
싱가포르공장,제네시스,GV70,ELECTRIFIED,EV,준중형,전기,SUV,4715,1910,1630,0,0,1915,5,모터,145,생산중,GV70 EV,GV70 EV
중국공장,제네시스,GV70,ELECTRIFIED,EV,준중형,전기,SUV,4715,1910,1630,0,0,1915,5,변속기,272,생산중,GV70 EV,GV70 EV
싱가포르공장,제네시스,GV70,ELECTRIFIED,EV,준중형,전기,SUV,4715,1910,1630,0,0,1915,5,인포테인먼트,111,생산중,GV70 EV,GV70 EV
전주공장,제네시스,GV70,ELECTRIFIED,EV,준중형,전기,SUV,4715,1910,1630,0,0,1915,5,타이어,273,생산중,GV70 EV,GV70 EV
중국공장,제네시스,GV70,ELECTRIFIED,EV,준중형,전기,SUV,4715,1910,1630,0,0,1915,5,헤드램프,76,생산중,GV70 EV,GV70 EV
전주공장,제네시스,GV70,ELECTRIFIED,EV,준중형,전기,SUV,4715,1910,1630,0,0,1915,5,배터리,131,생산중,GV70 EV,GV70 EV
앨라배마공장,제네시스,GV70,ELECTRIFIED,EV,준중형,전기,SUV,4715,1910,1630,0,0,1915,5,에어컨 컴프레서,147,생산중,GV70 EV,GV70 EV
울산공장,제네시스,GV70,ELECTRIFIED,EV,준중형,전기,SUV,4715,1910,1630,0,0,1915,5,인포테인먼트,75,생산중,GV70 EV,GV70 EV
앨라배마공장,제네시스,GV70,ELECTRIFIED,EV,준중형,전기,SUV,4715,1910,1630,0,0,1915,5,타이어,76,생산중,GV70 EV,GV70 EV
싱가포르공장,제네시스,GV70,ELECTRIFIED,EV,준중형,전기,SUV,4715,1910,1630,0,0,1915,5,헤드램프,260,생산중,GV70 EV,GV70 EV
브라질공장,제네시스,GV70,ELECTRIFIED,EV,준중형,전기,SUV,4715,1910,1630,0,0,1915,5,ABS 모듈,100,생산중,GV70 EV,GV70 EV
인도네시아공장,제네시스,GV70,GV70,가솔린2.5터보,준중형,가솔린,SUV,4715,1910,1630,171,2497,1940,9,모터,71,생산중,GV70 가솔린2.5터보,GV70 가솔린2.5터보
인도공장,제네시스,GV70,GV70,가솔린2.5터보,준중형,가솔린,SUV,4715,1910,1630,171,2497,1940,9,변속기,157,생산중,GV70 가솔린2.5터보,GV70 가솔린2.5터보
앨라배마공장,제네시스,GV70,GV70,가솔린2.5터보,준중형,가솔린,SUV,4715,1910,1630,171,2497,1940,9,인포테인먼트,184,생산중,GV70 가솔린2.5터보,GV70 가솔린2.5터보
싱가포르공장,제네시스,GV70,GV70,가솔린2.5터보,준중형,가솔린,SUV,4715,1910,1630,171,2497,1940,9,타이어,125,생산중,GV70 가솔린2.5터보,GV70 가솔린2.5터보
울산공장,제네시스,GV70,GV70,가솔린2.5터보,준중형,가솔린,SUV,4715,1910,1630,171,2497,1940,9,헤드램프,108,생산중,GV70 가솔린2.5터보,GV70 가솔린2.5터보
체코공장,제네시스,GV70,GV70,가솔린2.5터보,준중형,가솔린,SUV,4715,1910,1630,171,2497,1940,9,배터리,59,생산중,GV70 가솔린2.5터보,GV70 가솔린2.5터보
브라질공장,제네시스,GV70,GV70,가솔린2.5터보,준중형,가솔린,SUV,4715,1910,1630,171,2497,1940,9,에어컨 컴프레서,200,생산중,GV70 가솔린2.5터보,GV70 가솔린2.5터보
인도공장,제네시스,GV70,GV70,가솔린2.5터보,준중형,가솔린,SUV,4715,1910,1630,171,2497,1940,9,인포테인먼트,179,생산중,GV70 가솔린2.5터보,GV70 가솔린2.5터보
체코공장,제네시스,GV70,GV70,가솔린2.5터보,준중형,가솔린,SUV,4715,1910,1630,171,2497,1940,9,타이어,247,생산중,GV70 가솔린2.5터보,GV70 가솔린2.5터보
전주공장,제네시스,GV70,GV70,가솔린2.5터보,준중형,가솔린,SUV,4715,1910,1630,171,2497,1940,9,헤드램프,119,생산중,GV70 가솔린2.5터보,GV70 가솔린2.5터보
튀르키예공장,제네시스,GV70,GV70,가솔린2.5터보,준중형,가솔린,SUV,4715,1910,1630,171,2497,1940,9,ABS 모듈,146,생산중,GV70 가솔린2.5터보,GV70 가솔린2.5터보
싱가포르공장,제네시스,G70,G70,SHOOTINGBRAKE,준중형,가솔린,세단,4685,1850,1400,190,1998,1660,10,모터,175,생산중,G70 SHOOTINGBRAKE,G70 SHOOTINGBRAKE
아산공장,제네시스,G70,G70,SHOOTINGBRAKE,준중형,가솔린,세단,4685,1850,1400,190,1998,1660,10,변속기,125,생산중,G70 SHOOTINGBRAKE,G70 SHOOTINGBRAKE
싱가포르공장,제네시스,G70,G70,SHOOTINGBRAKE,준중형,가솔린,세단,4685,1850,1400,190,1998,1660,10,인포테인먼트,226,생산중,G70 SHOOTINGBRAKE,G70 SHOOTINGBRAKE
브라질공장,제네시스,G70,G70,SHOOTINGBRAKE,준중형,가솔린,세단,4685,1850,1400,190,1998,1660,10,타이어,163,생산중,G70 SHOOTINGBRAKE,G70 SHOOTINGBRAKE
울산공장,제네시스,G70,G70,SHOOTINGBRAKE,준중형,가솔린,세단,4685,1850,1400,190,1998,1660,10,헤드램프,100,생산중,G70 SHOOTINGBRAKE,G70 SHOOTINGBRAKE
울산공장,제네시스,G70,G70,SHOOTINGBRAKE,준중형,가솔린,세단,4685,1850,1400,190,1998,1660,10,배터리,54,생산중,G70 SHOOTINGBRAKE,G70 SHOOTINGBRAKE
전주공장,제네시스,G70,G70,SHOOTINGBRAKE,준중형,가솔린,세단,4685,1850,1400,190,1998,1660,10,에어컨 컴프레서,51,생산중,G70 SHOOTINGBRAKE,G70 SHOOTINGBRAKE
인도공장,제네시스,G70,G70,SHOOTINGBRAKE,준중형,가솔린,세단,4685,1850,1400,190,1998,1660,10,인포테인먼트,107,생산중,G70 SHOOTINGBRAKE,G70 SHOOTINGBRAKE
체코공장,제네시스,G70,G70,SHOOTINGBRAKE,준중형,가솔린,세단,4685,1850,1400,190,1998,1660,10,타이어,272,생산중,G70 SHOOTINGBRAKE,G70 SHOOTINGBRAKE
울산공장,제네시스,G70,G70,SHOOTINGBRAKE,준중형,가솔린,세단,4685,1850,1400,190,1998,1660,10,헤드램프,129,생산중,G70 SHOOTINGBRAKE,G70 SHOOTINGBRAKE
중국공장,제네시스,G70,G70,SHOOTINGBRAKE,준중형,가솔린,세단,4685,1850,1400,190,1998,1660,10,ABS 모듈,182,생산중,G70 SHOOTINGBRAKE,G70 SHOOTINGBRAKE
중국공장,제네시스,G70,G70,기본,준중형,가솔린,세단,4685,1850,1400,171,1998,1675,10,모터,168,생산중,G70 기본,G70 기본
체코공장,제네시스,G70,G70,기본,준중형,가솔린,세단,4685,1850,1400,171,1998,1675,10,변속기,177,생산중,G70 기본,G70 기본
아산공장,제네시스,G70,G70,기본,준중형,가솔린,세단,4685,1850,1400,171,1998,1675,10,인포테인먼트,250,생산중,G70 기본,G70 기본
전주공장,제네시스,G70,G70,기본,준중형,가솔린,세단,4685,1850,1400,171,1998,1675,10,타이어,180,생산중,G70 기본,G70 기본
인도네시아공장,제네시스,G70,G70,기본,준중형,가솔린,세단,4685,1850,1400,171,1998,1675,10,헤드램프,268,생산중,G70 기본,G70 기본
인도네시아공장,제네시스,G70,G70,기본,준중형,가솔린,세단,4685,1850,1400,171,1998,1675,10,배터리,293,생산중,G70 기본,G70 기본
인도네시아공장,제네시스,G70,G70,기본,준중형,가솔린,세단,4685,1850,1400,171,1998,1675,10,에어컨 컴프레서,86,생산중,G70 기본,G70 기본
아산공장,제네시스,G70,G70,기본,준중형,가솔린,세단,4685,1850,1400,171,1998,1675,10,인포테인먼트,144,생산중,G70 기본,G70 기본
싱가포르공장,제네시스,G70,G70,기본,준중형,가솔린,세단,4685,1850,1400,171,1998,1675,10,타이어,188,생산중,G70 기본,G70 기본
싱가포르공장,제네시스,G70,G70,기본,준중형,가솔린,세단,4685,1850,1400,171,1998,1675,10,헤드램프,192,생산중,G70 기본,G70 기본
체코공장,제네시스,G70,G70,기본,준중형,가솔린,세단,4685,1850,1400,171,1998,1675,10,ABS 모듈,228,생산중,G70 기본,G70 기본
인도공장,제네시스,G90,G90,기본,대형,가솔린,세단,5275,1930,1490,184,3470,2195,9,모터,81,생산중,G90 기본,G90 기본
울산공장,제네시스,G90,G90,기본,대형,가솔린,세단,5275,1930,1490,184,3470,2195,9,변속기,227,생산중,G90 기본,G90 기본
울산공장,제네시스,G90,G90,기본,대형,가솔린,세단,5275,1930,1490,184,3470,2195,9,인포테인먼트,256,생산중,G90 기본,G90 기본
앨라배마공장,제네시스,G90,G90,기본,대형,가솔린,세단,5275,1930,1490,184,3470,2195,9,타이어,224,생산중,G90 기본,G90 기본
브라질공장,제네시스,G90,G90,기본,대형,가솔린,세단,5275,1930,1490,184,3470,2195,9,헤드램프,193,생산중,G90 기본,G90 기본
울산공장,제네시스,G90,G90,기본,대형,가솔린,세단,5275,1930,1490,184,3470,2195,9,배터리,64,생산중,G90 기본,G90 기본
앨라배마공장,제네시스,G90,G90,기본,대형,가솔린,세단,5275,1930,1490,184,3470,2195,9,에어컨 컴프레서,224,생산중,G90 기본,G90 기본
울산공장,제네시스,G90,G90,기본,대형,가솔린,세단,5275,1930,1490,184,3470,2195,9,인포테인먼트,55,생산중,G90 기본,G90 기본
브라질공장,제네시스,G90,G90,기본,대형,가솔린,세단,5275,1930,1490,184,3470,2195,9,타이어,174,생산중,G90 기본,G90 기본
싱가포르공장,제네시스,G90,G90,기본,대형,가솔린,세단,5275,1930,1490,184,3470,2195,9,헤드램프,197,생산중,G90 기본,G90 기본
울산공장,제네시스,G90,G90,기본,대형,가솔린,세단,5275,1930,1490,184,3470,2195,9,ABS 모듈,230,생산중,G90 기본,G90 기본
아산공장,제네시스,G90,G90,LONGWHEELBASE,대형,가솔린,세단,5465,1930,1490,202,3470,2395,9,모터,266,생산중,G90 LONGWHEELBASE,G90 LONGWHEELBASE
인도공장,제네시스,G90,G90,LONGWHEELBASE,대형,가솔린,세단,5465,1930,1490,202,3470,2395,9,변속기,84,생산중,G90 LONGWHEELBASE,G90 LONGWHEELBASE
전주공장,제네시스,G90,G90,LONGWHEELBASE,대형,가솔린,세단,5465,1930,1490,202,3470,2395,9,인포테인먼트,265,생산중,G90 LONGWHEELBASE,G90 LONGWHEELBASE
인도공장,제네시스,G90,G90,LONGWHEELBASE,대형,가솔린,세단,5465,1930,1490,202,3470,2395,9,타이어,167,생산중,G90 LONGWHEELBASE,G90 LONGWHEELBASE
브라질공장,제네시스,G90,G90,LONGWHEELBASE,대형,가솔린,세단,5465,1930,1490,202,3470,2395,9,헤드램프,86,생산중,G90 LONGWHEELBASE,G90 LONGWHEELBASE
앨라배마공장,제네시스,G90,G90,LONGWHEELBASE,대형,가솔린,세단,5465,1930,1490,202,3470,2395,9,배터리,89,생산중,G90 LONGWHEELBASE,G90 LONGWHEELBASE
앨라배마공장,제네시스,G90,G90,LONGWHEELBASE,대형,가솔린,세단,5465,1930,1490,202,3470,2395,9,에어컨 컴프레서,208,생산중,G90 LONGWHEELBASE,G90 LONGWHEELBASE
아산공장,제네시스,G90,G90,LONGWHEELBASE,대형,가솔린,세단,5465,1930,1490,202,3470,2395,9,인포테인먼트,286,생산중,G90 LONGWHEELBASE,G90 LONGWHEELBASE
체코공장,제네시스,G90,G90,LONGWHEELBASE,대형,가솔린,세단,5465,1930,1490,202,3470,2395,9,타이어,239,생산중,G90 LONGWHEELBASE,G90 LONGWHEELBASE
중국공장,제네시스,G90,G90,LONGWHEELBASE,대형,가솔린,세단,5465,1930,1490,202,3470,2395,9,헤드램프,264,생산중,G90 LONGWHEELBASE,G90 LONGWHEELBASE
중국공장,제네시스,G90,G90,LONGWHEELBASE,대형,가솔린,세단,5465,1930,1490,202,3470,2395,9,ABS 모듈,98,생산중,G90 LONGWHEELBASE,G90 LONGWHEELBASE
전주공장,제네시스,G90,G90,BLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2255,9,모터,273,생산중,G90 BLACK,G90 BLACK
전주공장,제네시스,G90,G90,BLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2255,9,변속기,69,생산중,G90 BLACK,G90 BLACK
앨라배마공장,제네시스,G90,G90,BLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2255,9,인포테인먼트,129,생산중,G90 BLACK,G90 BLACK
싱가포르공장,제네시스,G90,G90,BLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2255,9,타이어,231,생산중,G90 BLACK,G90 BLACK
싱가포르공장,제네시스,G90,G90,BLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2255,9,헤드램프,210,생산중,G90 BLACK,G90 BLACK
울산공장,제네시스,G90,G90,BLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2255,9,배터리,184,생산중,G90 BLACK,G90 BLACK
인도공장,제네시스,G90,G90,BLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2255,9,에어컨 컴프레서,199,생산중,G90 BLACK,G90 BLACK
브라질공장,제네시스,G90,G90,BLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2255,9,인포테인먼트,266,생산중,G90 BLACK,G90 BLACK
중국공장,제네시스,G90,G90,BLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2255,9,타이어,190,생산중,G90 BLACK,G90 BLACK
중국공장,제네시스,G90,G90,BLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2255,9,헤드램프,215,생산중,G90 BLACK,G90 BLACK
앨라배마공장,제네시스,G90,G90,BLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2255,9,ABS 모듈,55,생산중,G90 BLACK,G90 BLACK
인도네시아공장,제네시스,G90,G90,LONGWHEELBASEBLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2395,9,모터,246,생산중,G90 LONGWHEELBASEBLACK,G90 LONGWHEELBASEBLACK
아산공장,제네시스,G90,G90,LONGWHEELBASEBLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2395,9,변속기,207,생산중,G90 LONGWHEELBASEBLACK,G90 LONGWHEELBASEBLACK
울산공장,제네시스,G90,G90,LONGWHEELBASEBLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2395,9,인포테인먼트,268,생산중,G90 LONGWHEELBASEBLACK,G90 LONGWHEELBASEBLACK
싱가포르공장,제네시스,G90,G90,LONGWHEELBASEBLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2395,9,타이어,159,생산중,G90 LONGWHEELBASEBLACK,G90 LONGWHEELBASEBLACK
중국공장,제네시스,G90,G90,LONGWHEELBASEBLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2395,9,헤드램프,113,생산중,G90 LONGWHEELBASEBLACK,G90 LONGWHEELBASEBLACK
인도네시아공장,제네시스,G90,G90,LONGWHEELBASEBLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2395,9,배터리,204,생산중,G90 LONGWHEELBASEBLACK,G90 LONGWHEELBASEBLACK
브라질공장,제네시스,G90,G90,LONGWHEELBASEBLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2395,9,에어컨 컴프레서,110,생산중,G90 LONGWHEELBASEBLACK,G90 LONGWHEELBASEBLACK
인도네시아공장,제네시스,G90,G90,LONGWHEELBASEBLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2395,9,인포테인먼트,278,생산중,G90 LONGWHEELBASEBLACK,G90 LONGWHEELBASEBLACK
인도네시아공장,제네시스,G90,G90,LONGWHEELBASEBLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2395,9,타이어,232,생산중,G90 LONGWHEELBASEBLACK,G90 LONGWHEELBASEBLACK
울산공장,제네시스,G90,G90,LONGWHEELBASEBLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2395,9,헤드램프,102,생산중,G90 LONGWHEELBASEBLACK,G90 LONGWHEELBASEBLACK
체코공장,제네시스,G90,G90,LONGWHEELBASEBLACK,대형,가솔린,세단,5465,1930,1490,190,3470,2395,9,ABS 모듈,98,생산중,G90 LONGWHEELBASEBLACK,G90 LONGWHEELBASEBLACK
인도공장,제네시스,GV80,GV80,기본,중형,가솔린,SUV,4955,1975,1715,179,2497,2130,10,모터,110,생산중,GV80 기본,GV80 기본
울산공장,제네시스,GV80,GV80,기본,중형,가솔린,SUV,4955,1975,1715,179,2497,2130,10,변속기,89,생산중,GV80 기본,GV80 기본
전주공장,제네시스,GV80,GV80,기본,중형,가솔린,SUV,4955,1975,1715,179,2497,2130,10,인포테인먼트,234,생산중,GV80 기본,GV80 기본
체코공장,제네시스,GV80,GV80,기본,중형,가솔린,SUV,4955,1975,1715,179,2497,2130,10,타이어,276,생산중,GV80 기본,GV80 기본
싱가포르공장,제네시스,GV80,GV80,기본,중형,가솔린,SUV,4955,1975,1715,179,2497,2130,10,헤드램프,289,생산중,GV80 기본,GV80 기본
브라질공장,제네시스,GV80,GV80,기본,중형,가솔린,SUV,4955,1975,1715,179,2497,2130,10,배터리,219,생산중,GV80 기본,GV80 기본
